DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/24/2015,8:02,BRONX,10467,40.8728912,-73.8806921,"(40.8728912, -73.8806921)",BAINBRIDGE AVENUE,EAST MOSHOLU PARKWAY NORTH,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3245794,PASSENGER VEHICLE,BICYCLE,,,
06/24/2015,22:50,QUEENS,11411,40.6975248,-73.7468181,"(40.6975248, -73.7468181)",FRANCIS LEWIS BOULEVARD,116 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3246793,UNKNOWN,BICYCLE,,,
06/24/2015,22:38,BROOKLYN,11237,40.6992997,-73.9136047,"(40.6992997, -73.9136047)",MYRTLE AVENUE,LINDEN STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3246576,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/24/2015,21:12,MANHATTAN,10002,40.7177239,-73.9857652,"(40.7177239, -73.9857652)",DELANCEY STREET,CLINTON STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3246160,PASSENGER VEHICLE,BICYCLE,,,
06/24/2015,21:00,QUEENS,11354,40.7665738,-73.8173887,"(40.7665738, -73.8173887)",149 STREET,35 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3258950,PASSENGER VEHICLE,BICYCLE,,,
06/24/2015,19:15,QUEENS,11358,40.7524029,-73.7901305,"(40.7524029, -73.7901305)",HOLLIS COURT BOULEVARD,190 STREET,,1,0,0,0,1,0,0,0,Glare,Unspecified,,,,3247377,PASSENGER VEHICLE,BICYCLE,,,
06/24/2015,18:37,MANHATTAN,10013,40.7233076,-74.00298,"(40.7233076, -74.00298)",WEST BROADWAY,BROOME STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,,,,,3245601,SPORT UTILITY / STATION WAGON,,,,
06/24/2015,0:15,BROOKLYN,11223,40.5881184,-73.9726045,"(40.5881184, -73.9726045)",AVENUE Y,WEST 3 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3256078,TAXI,BICYCLE,,,
06/24/2015,0:15,BROOKLYN,11223,40.5881184,-73.9726045,"(40.5881184, -73.9726045)",AVENUE Y,WEST 3 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3256079,TAXI,BICYCLE,,,
06/24/2015,10:00,BROOKLYN,11238,40.6767852,-73.9691792,"(40.6767852, -73.9691792)",VANDERBILT AVENUE,PARK PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3245901,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/24/2015,11:55,BROOKLYN,11238,40.6828056,-73.9636635,"(40.6828056, -73.9636635)",FULTON STREET,SAINT JAMES PLACE,,1,0,0,0,1,0,0,0,Drugs (Illegal),Fatigued/Drowsy,,,,3247216,PASSENGER VEHICLE,BICYCLE,,,
06/24/2015,12:15,MANHATTAN,10022,40.756133,-73.9676048,"(40.756133, -73.9676048)",EAST 52 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3245663,TAXI,BICYCLE,,,
06/24/2015,12:15,MANHATTAN,10022,40.756133,-73.9676048,"(40.756133, -73.9676048)",EAST 52 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3245667,TAXI,BICYCLE,,,
06/24/2015,13:00,BROOKLYN,11210,40.6363264,-73.9583996,"(40.6363264, -73.9583996)",FOSTER AVENUE,OCEAN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3245857,BUS,BICYCLE,,,
06/23/2015,17:53,MANHATTAN,10002,40.7222418,-73.9862873,"(40.7222418, -73.9862873)",ESSEX STREET,EAST HOUSTON STREET,,1,0,0,0,1,0,0,0,Prescription Medication,Prescription Medication,,,,3245620,PASSENGER VEHICLE,BICYCLE,,,
06/23/2015,12:30,MANHATTAN,10022,40.7615508,-73.9665842,"(40.7615508, -73.9665842)",EAST 59 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Lost Consciousness,Other Vehicular,,,,3244703,PASSENGER VEHICLE,BICYCLE,,,
06/23/2015,13:00,QUEENS,11106,40.7562634,-73.9239587,"(40.7562634, -73.9239587)",,,FMP MUSEUM,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3245447,PICK-UP TRUCK,BICYCLE,,,
06/23/2015,14:00,MANHATTAN,10016,40.748302,-73.9783384,"(40.748302, -73.9783384)",LEXINGTON AVENUE,EAST 37 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3244702,TAXI,BICYCLE,,,
06/23/2015,14:35,QUEENS,11417,40.6671159,-73.8346499,"(40.6671159, -73.8346499)",COHANCY STREET,NORTH CONDUIT AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3245341,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/23/2015,15:28,BROOKLYN,11221,40.6944204,-73.9313461,"(40.6944204, -73.9313461)",REID AVENUE,PULASKI STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3245920,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/23/2015,15:50,MANHATTAN,10034,40.8644625,-73.9189434,"(40.8644625, -73.9189434)",WEST 207 STREET,10 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3246988,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/23/2015,16:20,MANHATTAN,10013,40.7176779,-74.0057791,"(40.7176779, -74.0057791)",CHURCH STREET,LEONARD STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3244629,BICYCLE,UNKNOWN,,,
06/23/2015,16:45,BROOKLYN,11238,40.6775217,-73.9727156,"(40.6775217, -73.9727156)",FLATBUSH AVENUE,PARK PLACE,,1,0,0,0,1,0,0,0,Pavement Defective,Unspecified,,,,3246551,UNKNOWN,BICYCLE,,,
06/23/2015,16:55,MANHATTAN,10036,40.7627496,-73.9969136,"(40.7627496, -73.9969136)",WEST 45 STREET,11 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3245673,VAN,BICYCLE,,,
06/23/2015,17:20,BRONX,10463,40.8789244,-73.9047866,"(40.8789244, -73.9047866)",BROADWAY,WEST 231 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3245787,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/23/2015,17:20,QUEENS,11368,40.7553365,-73.8432452,"(40.7553365, -73.8432452)",126 STREET,WILLETS POINT BOULEVARD,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3246034,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/23/2015,17:30,BROOKLYN,11205,40.6931332,-73.9698315,"(40.6931332, -73.9698315)",MYRTLE AVENUE,VANDERBILT AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3246592,PASSENGER VEHICLE,BICYCLE,,,
06/23/2015,19:25,BRONX,10466,40.897937,-73.8570449,"(40.897937, -73.8570449)",EAST 237 STREET,MATILDA AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3246362,PASSENGER VEHICLE,BICYCLE,,,
06/23/2015,21:49,BRONX,10465,40.8443028,-73.8250798,"(40.8443028, -73.8250798)",MACDONOUGH PLACE,GRISWOLD AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3254247,PASSENGER VEHICLE,BICYCLE,,,
06/23/2015,23:16,MANHATTAN,10026,40.8000896,-73.9510952,"(40.8000896, -73.9510952)",WEST 113 STREET,LENOX AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3245708,BICYCLE,PASSENGER VEHICLE,,,
06/23/2015,2:00,QUEENS,11377,40.7578474,-73.8992132,"(40.7578474, -73.8992132)",31 AVENUE,68 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3248646,UNKNOWN,BICYCLE,,,
06/23/2015,2:45,MANHATTAN,10026,40.8057259,-73.9544143,"(40.8057259, -73.9544143)",8 AVENUE,WEST 118 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3244784,PASSENGER VEHICLE,BICYCLE,,,
06/23/2015,6:30,MANHATTAN,10065,40.7628049,-73.9656703,"(40.7628049, -73.9656703)",EAST 61 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3244734,TAXI,BICYCLE,,,
06/23/2015,7:30,QUEENS,11368,40.7570714,-73.8560406,"(40.7570714, -73.8560406)",34 AVENUE,113 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3245504,PASSENGER VEHICLE,BICYCLE,,,
06/23/2015,8:45,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3244828,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/23/2015,9:20,QUEENS,11379,40.7141972,-73.9020459,"(40.7141972, -73.9020459)",ELIOT AVENUE,61 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,3245304,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/22/2015,13:30,BRONX,10454,40.80761,-73.9133955,"(40.80761, -73.9133955)",EAST 141 STREET,CYPRESS AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3244815,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,14:45,MANHATTAN,10011,40.7428393,-74.0002743,"(40.7428393, -74.0002743)",8 AVENUE,WEST 19 STREET,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,3246169,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,16:00,QUEENS,11364,40.7405317,-73.75922,"(40.7405317, -73.75922)",73 AVENUE,215 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3244552,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,16:30,BRONX,10451,40.8264293,-73.911792,"(40.8264293, -73.911792)",EAST 164 STREET,BROOK AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3244838,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,16:40,MANHATTAN,10011,40.740443,-73.9945943,"(40.740443, -73.9945943)",6 AVENUE,WEST 19 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3244662,LARGE COM VEH(6 OR MORE TIRES),BICYCLE,,,
06/22/2015,17:00,BROOKLYN,11234,40.6190722,-73.9249435,"(40.6190722, -73.9249435)",EAST 52 STREET,AVENUE N,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3245006,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,17:00,MANHATTAN,10022,40.762288,-73.9723632,"(40.762288, -73.9723632)",EAST 57 STREET,MADISON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3244715,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,18:00,QUEENS,11385,40.7070339,-73.9093206,"(40.7070339, -73.9093206)",BLEECKER STREET,WOODWARD AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3245301,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,8:43,MANHATTAN,10031,40.8221092,-73.9480838,"(40.8221092, -73.9480838)",CONVENT AVENUE,WEST 141 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3244087,BUS,BICYCLE,,,
06/22/2015,22:50,QUEENS,11102,40.7753704,-73.9211712,"(40.7753704, -73.9211712)",24 ROAD,23 STREET,,1,0,0,0,1,0,0,0,Lost Consciousness,Lost Consciousness,Unspecified,,,3245484,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,BICYCLE,,
06/22/2015,22:00,QUEENS,11377,40.7429437,-73.9168429,"(40.7429437, -73.9168429)",QUEENS BOULEVARD,48 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3245383,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,22:00,BRONX,10453,40.8587088,-73.9036912,"(40.8587088, -73.9036912)",JEROME AVENUE,EAST 183 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3246359,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/22/2015,19:30,BRONX,10464,40.8591383,-73.8182336,"(40.8591383, -73.8182336)",PELHAM PARKWAY,SHORE ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3245751,PASSENGER VEHICLE,BICYCLE,,,
06/22/2015,18:20,MANHATTAN,10024,40.7818402,-73.9792844,"(40.7818402, -73.9792844)",WEST 77 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Illness,Passenger Distraction,,,,3244748,TAXI,BICYCLE,,,
06/22/2015,18:10,BROOKLYN,11205,40.6932287,-73.9678445,"(40.6932287, -73.9678445)",MYRTLE AVENUE,WAVERLY AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,3245211,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,,
06/22/2015,11:30,MANHATTAN,10003,40.7323478,-73.9849394,"(40.7323478, -73.9849394)",EAST 14 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243981,UNKNOWN,BICYCLE,,,
06/22/2015,12:30,MANHATTAN,10014,40.7271556,-74.0055454,"(40.7271556, -74.0055454)",VARICK STREET,CHARLTON STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3243955,PICK-UP TRUCK,BICYCLE,,,
06/22/2015,14:10,QUEENS,11377,40.7503922,-73.9052229,"(40.7503922, -73.9052229)",57 STREET,37 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3244496,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,17:06,BROOKLYN,11225,40.664083,-73.9481671,"(40.664083, -73.9481671)",EMPIRE BOULEVARD,NEW YORK AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3244306,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/21/2015,11:40,BROOKLYN,11206,40.7102211,-73.9509952,"(40.7102211, -73.9509952)",UNION AVENUE,MAUJER STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3244403,SMALL COM VEH(4 TIRES),BICYCLE,,,
06/21/2015,13:50,BRONX,10457,40.8529783,-73.8889116,"(40.8529783, -73.8889116)",EAST 183 STREET,ADAMS PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3244184,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,14:40,BRONX,10452,40.8398108,-73.9131331,"(40.8398108, -73.9131331)",GRAND CONCOURSE,EAST 171 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,3244152,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,16:50,MANHATTAN,10003,40.7279758,-73.988119,"(40.7279758, -73.988119)",2 AVENUE,EAST 7 STREET,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,3242720,BICYCLE,PASSENGER VEHICLE,,,
06/21/2015,16:45,BROOKLYN,11220,40.6341692,-74.0207202,"(40.6341692, -74.0207202)",68 STREET,5 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242926,SMALL COM VEH(4 TIRES),BICYCLE,,,
06/21/2015,15:22,BRONX,10463,40.8768785,-73.9033901,"(40.8768785, -73.9033901)",BAILEY AVENUE,ALBANY CRESCENT,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3244202,TAXI,BICYCLE,,,
06/21/2015,15:30,MANHATTAN,10001,40.7491025,-73.9920058,"(40.7491025, -73.9920058)",WEST 31 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,Turning Improperly,,,,3244674,TAXI,BICYCLE,,,
06/21/2015,3:38,MANHATTAN,10030,40.8198936,-73.9467198,"(40.8198936, -73.9467198)",WEST 139 STREET,SAINT NICHOLAS AVENUE,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3244791,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,2:58,MANHATTAN,10002,40.7100939,-73.9897886,"(40.7100939, -73.9897886)",SOUTH STREET,RUTGERS SLIP,,1,0,0,0,1,0,0,0,Driver Inexperience,Lane Marking Improper/Inadequate,,,,3242714,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/21/2015,21:30,QUEENS,11377,40.750784,-73.9010646,"(40.750784, -73.9010646)",61 STREET,BROADWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3244482,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,21:00,BROOKLYN,11211,40.7140668,-73.9516237,"(40.7140668, -73.9516237)",METROPOLITAN AVENUE,UNION AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,3243052,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,20:19,BRONX,10462,40.843767,-73.8655934,"(40.843767, -73.8655934)",VANNEST AVENUE,WHITE PLAINS ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3244193,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,19:25,MANHATTAN,10017,40.7536248,-73.9694324,"(40.7536248, -73.9694324)",EAST 48 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243996,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,19:00,MANHATTAN,10030,40.8232596,-73.9429233,"(40.8232596, -73.9429233)",WEST 145 STREET,BRADHURST AVENUE,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3242776,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,18:53,QUEENS,11101,40.7520683,-73.9264683,"(40.7520683, -73.9264683)",NORTHERN BOULEVARD,37 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3244581,PASSENGER VEHICLE,BICYCLE,,,
06/21/2015,18:45,BROOKLYN,11249,40.7217327,-73.9580577,"(40.7217327, -73.9580577)",WYTHE AVENUE,NORTH 11 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243049,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,14:09,BROOKLYN,11215,40.6641657,-73.9905454,"(40.6641657, -73.9905454)",5 AVENUE,PROSPECT AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3242479,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,12:02,MANHATTAN,10010,40.7410276,-73.9941612,"(40.7410276, -73.9941612)",WEST 20 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3242252,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/20/2015,11:30,BROOKLYN,11203,40.6487163,-73.9213821,"(40.6487163, -73.9213821)",TILDEN AVENUE,EAST 59 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3251037,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,9:45,MANHATTAN,10011,40.7392682,-73.995446,"(40.7392682, -73.995446)",6 AVENUE,WEST 17 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3242240,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,9:30,BROOKLYN,11205,40.6931332,-73.9698315,"(40.6931332, -73.9698315)",MYRTLE AVENUE,VANDERBILT AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242520,TAXI,BICYCLE,,,
06/20/2015,23:28,BRONX,10461,40.8553791,-73.8315755,"(40.8553791, -73.8315755)",CONTINENTAL AVENUE,HUTCHINSON RIVER PARKWAY EAST,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242813,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,23:03,MANHATTAN,10036,40.7585332,-73.9888427,"(40.7585332, -73.9888427)",WEST 44 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242735,LIVERY VEHICLE,BICYCLE,,,
06/20/2015,22:00,BRONX,10468,40.8627551,-73.9010787,"(40.8627551, -73.9010787)",JEROME AVENUE,EAST FORDHAM ROAD,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242821,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/20/2015,1:00,BROOKLYN,11203,40.6403435,-73.942651,"(40.6403435, -73.942651)",NEWKIRK AVENUE,BROOKLYN AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242446,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,18:45,MANHATTAN,10032,40.8308918,-73.9413666,"(40.8308918, -73.9413666)",WEST 155 STREET,SAINT NICHOLAS AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Lost Consciousness,,,,3242773,PASSENGER VEHICLE,BICYCLE,,,
06/20/2015,17:00,BROOKLYN,11224,40.5791614,-73.9830875,"(40.5791614, -73.9830875)",NEPTUNE AVENUE,WEST 15 STREET,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3242420,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/20/2015,16:50,QUEENS,11104,40.746355,-73.9161602,"(40.746355, -73.9161602)",48 STREET,SKILLMAN AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3242588,UNKNOWN,BICYCLE,,,
06/19/2015,21:15,MANHATTAN,10003,40.7311655,-73.9919214,"(40.7311655, -73.9919214)",EAST 9 STREET,BROADWAY,,1,0,0,0,1,0,0,0,Prescription Medication,Traffic Control Disregarded,,,,3242221,TAXI,BICYCLE,,,
06/19/2015,18:14,BRONX,10453,40.8514016,-73.9060513,"(40.8514016, -73.9060513)",EAST 179 STREET,CRESTON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243471,PASSENGER VEHICLE,BICYCLE,,,
06/19/2015,16:15,QUEENS,11004,40.752559,-73.7213509,"(40.752559, -73.7213509)",,,P/L 69-43 LITTLE NECK PARKWAY,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3243771,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/19/2015,15:16,MANHATTAN,10021,40.7684303,-73.9615482,"(40.7684303, -73.9615482)",3 AVENUE,EAST 70 STREET,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,3243373,SMALL COM VEH(4 TIRES),BICYCLE,,,
06/19/2015,14:50,QUEENS,11372,40.7498452,-73.8833811,"(40.7498452, -73.8833811)",83 STREET,37 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242658,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/19/2015,14:31,BROOKLYN,11217,40.6852929,-73.9761991,"(40.6852929, -73.9761991)",HANSON PLACE,FORT GREENE PLACE,,1,0,0,0,1,0,0,0,Prescription Medication,Unspecified,,,,3242521,UNKNOWN,BICYCLE,,,
06/19/2015,13:50,BROOKLYN,11216,40.6803904,-73.949557,"(40.6803904, -73.949557)",FULTON STREET,NOSTRAND AVENUE,,1,0,0,0,1,0,0,0,Lost Consciousness,Passenger Distraction,,,,3243656,UNKNOWN,BICYCLE,,,
06/19/2015,12:12,BROOKLYN,11212,40.6705326,-73.9148712,"(40.6705326, -73.9148712)",EAST NEW YORK AVENUE,STERLING PLACE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243602,PASSENGER VEHICLE,BICYCLE,,,
06/19/2015,18:30,BROOKLYN,11211,40.7070418,-73.9556973,"(40.7070418, -73.9556973)",DIVISION AVENUE,KEAP STREET,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,,,,3249852,PASSENGER VEHICLE,BICYCLE,,,
06/18/2015,11:06,BROOKLYN,11215,40.6679452,-73.9907251,"(40.6679452, -73.9907251)",13 STREET,4 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3241927,PASSENGER VEHICLE,BICYCLE,,,
06/18/2015,7:30,QUEENS,11361,40.7616851,-73.7603059,"(40.7616851, -73.7603059)",NORTHERN BOULEVARD,221 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3242623,PASSENGER VEHICLE,BICYCLE,,,
06/18/2015,2:30,QUEENS,11433,40.7030344,-73.7971241,"(40.7030344, -73.7971241)",UNION HALL STREET,ARCHER AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3242001,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/18/2015,22:21,MANHATTAN,10029,40.7954056,-73.9418746,"(40.7954056, -73.9418746)",3 AVENUE,EAST 112 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3243398,PASSENGER VEHICLE,BICYCLE,,,
06/18/2015,15:07,BROOKLYN,11204,40.6161132,-73.9754421,"(40.6161132, -73.9754421)",DAHILL ROAD,23 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3241831,PASSENGER VEHICLE,BICYCLE,,,
06/18/2015,19:45,BRONX,10452,40.8323165,-73.9316013,"(40.8323165, -73.9316013)",SEDGWICK AVENUE,UNIVERSITY AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3241761,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/18/2015,0:53,MANHATTAN,10038,40.7120705,-73.9969484,"(40.7120705, -73.9969484)",MADISON STREET,CATHERINE STREET,,1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,,,,3241593,BUS,BICYCLE,,,
06/18/2015,22:20,BRONX,10468,40.8627501,-73.9049326,"(40.8627501, -73.9049326)",UNIVERSITY AVENUE,WEST FORDHAM ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3243502,SPORT UTILITY / STATION WAGON,BICYCLE,,,
06/18/2015,11:37,MANHATTAN,10011,40.7397514,-74.0025224,"(40.7397514, -74.0025224)",WEST 14 STREET,8 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3241604,TAXI,BICYCLE,,,
06/17/2015,22:15,BROOKLYN,11203,40.6582963,-73.9310841,"(40.6582963, -73.9310841)",WINTHROP STREET,UTICA AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3241868,PASSENGER VEHICLE,BICYCLE,,,
